"Index ""RUA.Open"" ""RUA.High"" ""RUA.Low"" ""RUA.Close"" ""RUA.Volume"" ""RUA.Adjusted"""
2014-04-29 1117.55 1122.61 1116.83 1121.140015 0 1121.140015
2014-04-30 1119.42 1125.52 1116.85 1125.079956 0 1125.079956
2014-05-01 1125.74 1128.86 1121.24 1125.5 0 1125.5
2014-05-02 1126.28 1130.72 1123.29 1124.680054 0 1124.680054
2014-05-05 1121.02 1126.94 1115.41 1126.380005 0 1126.380005
2014-05-06 1124.84 1124.84 1115.66 1115.670044 0 1115.670044
2014-05-07 1116.91 1121.44 1109.5 1121.079956 0 1121.079956
2014-05-08 1119.81 1127.92 1115.09 1118.219971 0 1118.219971
2014-05-09 1117.29 1120.58 1113.03 1120.579956 0 1120.579956
2014-05-12 1123.4 1133.51 1123.4 1133.119995 0 1133.119995
2014-05-13 1133.62 1136.29 1131.65 1132.170044 0 1132.170044
2014-05-14 1131.45 1131.45 1124.14 1125.689941 0 1125.689941
2014-05-15 1124.72 1124.72 1109.21 1115.640015 0 1115.640015
2014-05-16 1115.9 1120.05 1111.51 1119.959961 0 1119.959961
2014-05-19 1118.15 1125.61 1116.77 1125.130005 0 1125.130005
2014-05-20 1124.36 1124.36 1113.64 1116.699951 0 1116.699951
2014-05-21 1118.31 1125.94 1118.31 1125.329956 0 1125.329956
2014-05-22 1125.64 1131.27 1124.12 1128.880005 0 1128.880005
2014-05-23 1130.05 1134.89 1129.38 1134.47998 0 1134.47998
2014-05-27 1137 1142.17 1137 1141.97998 0 1141.97998
2014-05-28 1141.91 1142.93 1138.36 1140.300049 0 1140.300049
2014-05-29 1142.08 1146.15 1140.1 1146.150024 0 1146.150024
2014-05-30 1145.88 1147.52 1143.46 1147.180054 0 1147.180054
2014-06-02 1148.18 1148.53 1141.95 1147.920044 0 1147.920044
2014-06-03 1146.1 1147.89 1143.65 1147.329956 0 1147.329956
2014-06-04 1145.67 1150.33 1143.66 1150 0 1150
2014-06-05 1150.77 1159.5 1147.05 1158.880005 0 1158.880005
2014-06-06 1160.75 1164.96 1160.75 1164.72998 0 1164.72998
2014-06-09 1169.6 1169.6 1163.86 1166.569946 0 1166.569946
2014-06-10 1165.45 1165.81 1161.97 1165.790039 0 1165.790039
2014-06-11 1163.56 1163.56 1159.09 1161.660034 0 1161.660034
2014-06-12 1160.6 1160.82 1150.95 1153.599976 0 1153.599976
2014-06-13 1155.27 1158.02 1151.65 1157.23999 0 1157.23999
2014-06-16 1156.14 1160.19 1153.97 1158.410034 0 1158.410034
2014-06-17 1157.62 1163.18 1155.91 1162 0 1162
2014-06-18 1162.3 1170.77 1160.13 1170.449951 0 1170.449951
2014-06-19 1171.24 1172.47 1167.55 1171.939941 0 1171.939941
2014-06-20 1172.9 1174.53 1172.35 1174.26001 0 1174.26001
2014-06-23 1174.41 1175.18 1171.94 1173.880005 0 1173.880005
2014-06-24 1172.64 1177.71 1164.88 1165.75 0 1165.75
2014-06-25 1164.57 1172.49 1164.01 1171.839966 0 1171.839966
2014-06-26 1171.36 1171.49 1162.92 1170.410034 0 1170.410034
2014-06-27 1169.1 1173.74 1168.15 1173.5 0 1173.5
2014-06-30 1173.46 1175.64 1172.33 1174.069946 0 1174.069946
2014-07-01 1176.27 1186.02 1176.23 1182.430054 0 1182.430054
2014-07-02 1182.32 1183.78 1180.91 1181.869995 0 1181.869995
2014-07-03 1185.94 1188.32 1184.57 1188.319946 0 1188.319946
2014-07-07 1186.63 1186.63 1180.14 1181.420044 0 1181.420044
2014-07-08 1179.7 1179.7 1168.92 1172.030029 0 1172.030029
2014-07-09 1173.86 1177.89 1172.36 1177.130005 0 1177.130005
2014-07-10 1171.49 1175.25 1163.94 1171.76001 0 1171.76001
2014-07-11 1171.63 1173.68 1168.36 1172.939941 0 1172.939941
2014-07-14 1176.76 1180.61 1176.76 1178.569946 0 1178.569946
2014-07-15 1178.94 1181.67 1170.31 1175.109985 0 1175.109985
2014-07-16 1178.63 1181.49 1175.57 1178.98999 0 1178.98999
2014-07-17 1176.59 1179.3 1163.28 1164.849976 0 1164.849976
2014-07-18 1166.51 1178.47 1166.25 1177.619995 0 1177.619995
2014-07-21 1175.03 1175.96 1169.84 1174.709961 0 1174.709961
2014-07-22 1177.26 1182.91 1177.16 1180.98999 0 1180.98999
2014-07-23 1182.28 1184.55 1180.3 1183.130005 0 1183.130005
2014-07-24 1184.22 1186.16 1182.18 1183.589966 0 1183.589966
2014-07-25 1180.65 1180.65 1175.11 1177.329956 0 1177.329956
2014-07-28 1177.2 1178.6 1170.16 1176.839966 0 1176.839966
2014-07-29 1177.73 1180.88 1172.25 1172.25 0 1172.25
2014-07-30 1175.59 1178.16 1168.77 1173.170044 0 1173.170044
2014-07-31 1167.74 1167.74 1149.58 1149.589966 0 1149.589966
2014-08-01 1148.14 1153.59 1140.55 1146.300049 0 1146.300049
2014-08-04 1147.95 1156.7 1143.46 1154.550049 0 1154.550049
2014-08-05 1151.88 1153.47 1140.39 1144.51001 0 1144.51001
2014-08-06 1141.42 1149.38 1138.79 1144.540039 0 1144.540039
2014-08-07 1147.33 1149.55 1135.64 1138.5 0 1138.5
2014-08-08 1139.5 1151.66 1138.04 1151.219971 0 1151.219971
2014-08-11 1153.69 1160.38 1153.69 1155.420044 0 1155.420044
2014-08-12 1154.15 1156.95 1149.35 1152.670044 0 1152.670044
2014-08-13 1155.82 1161.73 1155.32 1160.790039 0 1160.790039
2014-08-14 1161.88 1165.68 1161.54 1165.670044 0 1165.670044
2014-08-15 1168.57 1171.16 1157.52 1165.619995 0 1165.619995
2014-08-18 1169.56 1176.43 1169.56 1176.430054 0 1176.430054
2014-08-19 1177.78 1182.48 1177.78 1181.97998 0 1181.97998
2014-08-20 1180.55 1185.53 1179.27 1184.329956 0 1184.329956
2014-08-21 1184.87 1188.73 1183.44 1187.430054 0 1187.430054
2014-08-22 1187.01 1188.02 1182.95 1185.689941 0 1185.689941
2014-08-25 1189.37 1193.75 1189.37 1191.189941 0 1191.189941
2014-08-26 1191.83 1195.96 1191.83 1193.390015 0 1193.390015
2014-08-27 1194.05 1194.78 1190.97 1193.189941 0 1193.189941
2014-08-28 1190.2 1192.07 1187.11 1190.800049 0 1190.800049
2014-08-29 1192.74 1195.45 1189.69 1195.420044 0 1195.420044
2014-09-02 1196.8 1197.85 1191.25 1195.880005 0 1195.880005
2014-09-03 1198.2 1200.04 1192.68 1194.140015 0 1194.140015
2014-09-04 1195.14 1200.3 1188.93 1191.75 0 1191.75
2014-09-05 1191.28 1197.45 1187.09 1197.449951 0 1197.449951
2014-09-08 1196.89 1197.77 1190.83 1194.689941 0 1194.689941
2014-09-09 1194.09 1194.09 1184.13 1186.180054 0 1186.180054
2014-09-10 1186.54 1190.98 1182.79 1190.589966 0 1190.589966
2014-09-11 1188.13 1192.42 1185.15 1192.380005 0 1192.380005
2014-09-12 1191.57 1191.57 1181.44 1184.530029 0 1184.530029
2014-09-15 1184.42 1184.42 1178.88 1181.47998 0 1181.47998
2014-09-16 1179.66 1191.83 1178.52 1189.97998 0 1189.97998
2014-09-17 1190.55 1197.21 1186.81 1191.630005 0 1191.630005
2014-09-18 1193.52 1197.52 1193.52 1197.02002 0 1197.02002
2014-09-19 1198.53 1201.41 1192.43 1194.97998 0 1194.97998
2014-09-22 1193.3 1193.3 1181.84 1183.660034 0 1183.660034
2014-09-23 1181.06 1184.56 1176.3 1176.300049 0 1176.300049
2014-09-24 1176.94 1186.35 1173.79 1185.380005 0 1185.380005
2014-09-25 1183.29 1183.29 1166.53 1166.530029 0 1166.530029
2014-09-26 1167.54 1178.25 1167.33 1176.390015 0 1176.390015
2014-09-29 1171.53 1175.29 1165.19 1173.599976 0 1173.599976
2014-09-30 1174.26 1177.02 1167.31 1168.709961 0 1168.709961
2014-10-01 1167.73 1167.73 1150.13 1152.869995 0 1152.869995
2014-10-02 1152.56 1157.5 1140.82 1153.959961 0 1153.959961
2014-10-03 1157.31 1168.47 1157.31 1166.48999 0 1166.48999
2014-10-06 1168.82 1172.13 1160.54 1163.800049 0 1163.800049
2014-10-07 1160.69 1160.69 1145.8 1145.900024 0 1145.900024
2014-10-08 1145.78 1165.99 1139.08 1165.359985 0 1165.359985
2014-10-09 1164.08 1164.15 1140.53 1140.530029 0 1140.530029
2014-10-10 1139.71 1145.45 1126.04 1126.079956 0 1126.079956
2014-10-13 1125.82 1130.09 1107.9 1108.280029 0 1108.280029
2014-10-14 1112.18 1124.26 1107.88 1111.630005 0 1111.630005
2014-10-15 1105.39 1109.31 1079.87 1105.27002 0 1105.27002
2014-10-16 1097.73 1115.14 1090.02 1107.829956 0 1107.829956
2014-10-17 1112.98 1127.59 1112.98 1120.410034 0 1120.410034
2014-10-20 1119.58 1131.44 1118.08 1131.060059 0 1131.060059
2014-10-21 1135.61 1154.27 1135.61 1153.619995 0 1153.619995
2014-10-22 1154.64 1158.23 1143.86 1144 0 1144
2014-10-23 1149.12 1165.34 1149.12 1158.719971 0 1158.719971
2014-10-24 1159.79 1166.64 1155.92 1166.26001 0 1166.26001
2014-10-27 1164.18 1165.4 1157.34 1164.369995 0 1164.369995
2014-10-28 1167.05 1180.15 1167.05 1180.150024 0 1180.150024
2014-10-29 1179.33 1183.66 1170.03 1177.969971 0 1177.969971
2014-10-30 1176.01 1187.95 1173.1 1185.170044 0 1185.170044
2014-10-31 1191.99 1199.63 1191.99 1199.569946 0 1199.569946
2014-11-03 1200.14 1204 1196.9 1199.459961 0 1199.459961
2014-11-04 1197.69 1198.17 1189.13 1195.319946 0 1195.319946
2014-11-05 1198.44 1201.97 1196.51 1200.939941 0 1200.939941
2014-11-06 1200.62 1206.17 1197.29 1206.060059 0 1206.060059
2014-11-07 1206.03 1207.75 1202.25 1206.630005 0 1206.630005
2014-11-10 1206.59 1210.62 1206.21 1210.579956 0 1210.579956
2014-11-11 1210.38 1212.23 1208.63 1211.420044 0 1211.420044
2014-11-12 1208.67 1212.62 1206.79 1211.5 0 1211.5
2014-11-13 1212.09 1215.64 1206.21 1210.790039 0 1210.790039
2014-11-14 1210.54 1212.61 1208.47 1211.040039 0 1211.040039
2014-11-17 1209.53 1212.18 1207.18 1210.689941 0 1210.689941
2014-11-18 1211.12 1219.7 1211.03 1217.150024 0 1217.150024
2014-11-19 1216.09 1216.71 1209.17 1214.209961 0 1214.209961
2014-11-20 1211.23 1218.08 1209.33 1217.849976 0 1217.849976
2014-11-21 1222.76 1229.07 1220.56 1223.780029 0 1223.780029
2014-11-24 1225.47 1228.66 1225.47 1228.540039 0 1228.540039
2014-11-25 1230.04 1231.69 1225.57 1227.410034 0 1227.410034
2014-11-26 1227.83 1230.96 1226.99 1230.72998 0 1230.72998
2014-11-28 1231.99 1231.99 1224.93 1226.119995 0 1226.119995
2014-12-01 1223.77 1223.77 1214.13 1215.780029 0 1215.780029
2014-12-02 1216.22 1224.9 1216.17 1223.609985 0 1223.609985
2014-12-03 1224.11 1230.54 1223.6 1229.27002 0 1229.27002
2014-12-04 1228.14 1230.63 1222.21 1227.560059 0 1227.560059
2014-12-05 1228.28 1232.62 1227.54 1230.280029 0 1230.280029
2014-12-08 1228.79 1231.15 1217.22 1220.589966 0 1220.589966
2014-12-09 1214.38 1222.59 1205.68 1222.180054 0 1222.180054
2014-12-10 1219.82 1219.82 1200.38 1201.349976 0 1201.349976
2014-12-11 1203.93 1218.51 1203.93 1206.75 0 1206.75
2014-12-12 1201.81 1204.16 1187.96 1187.959961 0 1187.959961
2014-12-15 1191.54 1197.05 1175.65 1179.800049 0 1179.800049
2014-12-16 1176.02 1195.34 1170.64 1170.709961 0 1170.709961
2014-12-17 1172.26 1197.62 1172.11 1195.790039 0 1195.790039
2014-12-18 1203.14 1222.99 1203.14 1222.98999 0 1222.98999
2014-12-19 1223.58 1232.45 1222.52 1228.560059 0 1228.560059
2014-12-22 1228.62 1233.35 1227.72 1233.23999 0 1233.23999
2014-12-23 1235.65 1237.83 1233.93 1235.430054 0 1235.430054
2014-12-24 1236.5 1239.07 1235.95 1235.949951 0 1235.949951
2014-12-26 1238.29 1242.83 1238.29 1240.530029 0 1240.530029
2014-12-29 1239.54 1243.6 1238.9 1242.099976 0 1242.099976
2014-12-30 1240.09 1240.41 1235.68 1236.140015 0 1236.140015
2014-12-31 1238.22 1239.87 1223.69 1224.109985 0 1224.109985
2015-01-02 1227.1 1231.94 1215.8 1223.300049 0 1223.300049
2015-01-05 1219.31 1219.31 1199.44 1201.560059 0 1201.560059
2015-01-06 1203.38 1206.23 1183.73 1190.050049 0 1190.050049
2015-01-07 1194.61 1205.32 1194.61 1204 0 1204
2015-01-08 1208.73 1226.14 1208.73 1225.26001 0 1225.26001
2015-01-09 1226.33 1226.34 1211.33 1215.069946 0 1215.069946
2015-01-12 1216.65 1217.43 1202.07 1205.930054 0 1205.930054
2015-01-13 1211.02 1223.27 1194.4 1203.52002 0 1203.52002
2015-01-14 1197.37 1197.68 1183.39 1196.77002 0 1196.77002
2015-01-15 1199.21 1202.51 1184.02 1184.599976 0 1184.599976
2015-01-16 1184.04 1201.52 1182.49 1200.930054 0 1200.930054
2015-01-20 1203.53 1206.22 1191.32 1201.780029 0 1201.780029
2015-01-21 1199.25 1210.77 1195.73 1206.910034 0 1206.910034
2015-01-22 1210.34 1226.77 1203.65 1226.109985 0 1226.109985
2015-01-23 1225.64 1226.18 1219.53 1220.209961 0 1220.209961
2015-01-26 1220.21 1225.48 1214.3 1225.310059 0 1225.310059
2015-01-27 1218.33 1218.33 1204.31 1210.589966 0 1210.589966
2015-01-28 1216.49 1217.94 1193.23 1193.900024 0 1193.900024
2015-01-29 1194.07 1206.81 1186.57 1205.219971 0 1205.219971
2015-01-30 1202.69 1205.24 1188.26 1188.930054 0 1188.930054
2015-02-02 1191.3 1203.59 1179.88 1203.310059 0 1203.310059
2015-02-03 1205.78 1221.27 1205.78 1221.180054 0 1221.180054
2015-02-04 1217.74 1223.86 1213.89 1216.380005 0 1216.380005
2015-02-05 1218.64 1230.12 1218.64 1229.52002 0 1229.52002
2015-02-06 1230.42 1235.15 1222.17 1225.439941 0 1225.439941
2015-02-09 1222.85 1225.46 1217.17 1219.670044 0 1219.670044
2015-02-10 1223.72 1233.34 1220.06 1232 0 1232
2015-02-11 1231.28 1234.87 1225.8 1231.98999 0 1231.98999
2015-02-12 1235.46 1244.23 1235.46 1244.22998 0 1244.22998
2015-02-13 1245.01 1249.76 1243.45 1249.76001 0 1249.76001
2015-02-17 1248.67 1252.38 1245.73 1251.609985 0 1251.609985
2015-02-18 1250.12 1252.23 1247.21 1252.180054 0 1252.180054
2015-02-19 1250.82 1253.7 1247.23 1251.060059 0 1251.060059
2015-02-20 1250.08 1258.73 1243.98 1258.680054 0 1258.680054
2015-02-23 1258.03 1258.24 1253.99 1258.23999 0 1258.23999
2015-02-24 1257.56 1262.45 1256 1261.25 0 1261.25
2015-02-25 1260.1 1264.07 1258.46 1260.859985 0 1260.859985
2015-02-26 1260.39 1260.85 1255.16 1259.26001 0 1259.26001
2015-02-27 1258.67 1260.08 1254.96 1255.069946 0 1255.069946
2015-03-02 1255.53 1263.04 1255.13 1263.030029 0 1263.030029
2015-03-03 1260.81 1260.81 1252.02 1257.430054 0 1257.430054
2015-03-04 1256.91 1256.91 1245.73 1251.930054 0 1251.930054
2015-03-05 1253.36 1255.67 1250.29 1253.810059 0 1253.810059
2015-03-06 1251.16 1251.16 1234.14 1236.359985 0 1236.359985
2015-03-09 1237.64 1243.16 1237.13 1241.130005 0 1241.130005
2015-03-10 1235.81 1235.81 1221.13 1221.130005 0 1221.130005
2015-03-11 1222.44 1224.89 1219.3 1220.589966 0 1220.589966
2015-03-12 1222.92 1236.5 1222.92 1236.23999 0 1236.23999
2015-03-13 1234.58 1235.2 1221.52 1229.189941 0 1229.189941
2015-03-16 1233.09 1244.62 1233.09 1244.599976 0 1244.599976
2015-03-17 1241.52 1244.12 1236.16 1241.849976 0 1241.849976
2015-03-18 1239.68 1260.55 1234.59 1256.27002 0 1256.27002
2015-03-19 1255.07 1255.44 1248.85 1251.329956 0 1251.329956
2015-03-20 1254.74 1265.14 1254.74 1262.420044 0 1262.420044
2015-03-23 1262.45 1265.78 1260.08 1260.079956 0 1260.079956
2015-03-24 1259.43 1261.93 1253.14 1253.160034 0 1253.160034
2015-03-25 1254.4 1256.45 1233.79 1233.790039 0 1233.790039
2015-03-26 1229.6 1237.34 1224.77 1231.040039 0 1231.040039
2015-03-27 1230.68 1235.78 1229.35 1234.869995 0 1234.869995
2015-03-30 1240.04 1251.58 1240.04 1250.199951 0 1250.199951
2015-03-31 1246.1 1248.76 1239.34 1240.280029 0 1240.280029
2015-04-01 1239.18 1239.18 1228.58 1235.630005 0 1235.630005
2015-04-02 1235.71 1243.26 1234.5 1240.099976 0 1240.099976
2015-04-06 1236.01 1251.55 1234.08 1248.079956 0 1248.079956
2015-04-07 1248.13 1253.09 1244.66 1244.76001 0 1244.76001
2015-04-08 1245.25 1251.18 1243.88 1248.949951 0 1248.949951
2015-04-09 1248.67 1254.19 1243.44 1253.219971 0 1253.219971
2015-04-10 1254.68 1259.5 1254.19 1259.329956 0 1259.329956
2015-04-13 1259.2 1262.65 1254.12 1254.189941 0 1254.189941
2015-04-14 1254.12 1257.33 1248.42 1255.839966 0 1255.839966
2015-04-15 1258.47 1265.65 1258.47 1262.540039 0 1262.540039
2015-04-16 1260.26 1265.05 1258.5 1261.550049 0 1261.550049
2015-04-17 1256.96 1256.96 1241.72 1246.670044 0 1246.670044
2015-04-20 1251.04 1259.8 1251.04 1257.930054 0 1257.930054
2015-04-21 1261.26 1263.39 1254.91 1256.589966 0 1256.589966
2015-04-22 1258.04 1263.37 1252.49 1262.319946 0 1262.319946
2015-04-23 1260.4 1269.94 1259.79 1265.790039 0 1265.790039
2015-04-24 1268.87 1269.19 1265.19 1267.349976 0 1267.349976
2015-04-27 1269.78 1272.61 1259.85 1260.97998 0 1260.97998
2015-04-28 1260.62 1265.27 1252.29 1264.189941 0 1264.189941
2015-04-29 1260.13 1262.82 1253.6 1258.800049 0 1258.800049
2015-04-30 1255.24 1257.31 1240.13 1244.719971 0 1244.719971
2015-05-01 1247.8 1257.39 1247.8 1257.390015 0 1257.390015
2015-05-04 1259.66 1265.31 1259.58 1261.209961 0 1261.209961
2015-05-05 1259.33 1261.76 1244.88 1245.810059 0 1245.810059
2015-05-06 1248.26 1251.35 1234.4 1241.540039 0 1241.540039
2015-05-07 1241.15 1249.23 1238.41 1246.469971 0 1246.469971
2015-05-08 1253.61 1263.49 1253.61 1262.030029 0 1262.030029
2015-05-11 1261.49 1263.54 1256.11 1256.630005 0 1256.630005
2015-05-12 1252.86 1256.57 1244.52 1253.170044 0 1253.170044
2015-05-13 1255.18 1259.53 1251.53 1252.810059 0 1252.810059
2015-05-14 1257.84 1266.16 1257.61 1265.97998 0 1265.97998
2015-05-15 1266.84 1267.53 1263.18 1267.02002 0 1267.02002
2015-05-18 1265.8 1273.39 1265.16 1272.130005 0 1272.130005
2015-05-19 1272.35 1273.87 1269.03 1271.01001 0 1271.01001
2015-05-20 1271.56 1275.11 1267.98 1270.160034 0 1270.160034
2015-05-21 1269.44 1274.68 1268.53 1272.780029 0 1272.780029
2015-05-22 1271.41 1273.15 1269.63 1269.97998 0 1269.97998
2015-05-26 1267.91 1267.91 1254.06 1257.030029 0 1257.030029
2015-05-27 1258.95 1269.99 1258.1 1268.530029 0 1268.530029
2015-05-28 1266.82 1267.66 1262.1 1266.920044 0 1266.920044
2015-05-29 1266.35 1266.43 1257.38 1259.26001 0 1259.26001
2015-06-01 1262.68 1266.1 1255.77 1261.829956 0 1261.829956
2015-06-02 1259.4 1265.69 1254.66 1261.01001 0 1261.01001
2015-06-03 1263.63 1268.79 1261.31 1264.719971 0 1264.719971
2015-06-04 1260.75 1263.73 1252.28 1253.72998 0 1253.72998
2015-06-05 1252.69 1256.69 1247.32 1253.530029 0 1253.530029
2015-06-08 1253.03 1253.58 1245.22 1245.219971 0 1245.219971
2015-06-09 1244.72 1248.25 1239.99 1245.109985 0 1245.109985
2015-06-10 1248.23 1261.85 1248.23 1259.939941 0 1259.939941
2015-06-11 1261.76 1265.63 1260.92 1262.589966 0 1262.589966
2015-06-12 1259.27 1259.27 1252.81 1254.48999 0 1254.48999
2015-06-15 1248.64 1250.23 1241.12 1248.73999 0 1248.73999
2015-06-16 1248.16 1256.57 1247.31 1255.819946 0 1255.819946
2015-06-17 1257.98 1261.52 1251.82 1257.969971 0 1257.969971
2015-06-18 1260.99 1273.8 1260.98 1270.589966 0 1270.589966
2015-06-19 1270.83 1270.83 1264.69 1264.849976 0 1264.849976
2015-06-22 1269.98 1275.89 1269.98 1272.27002 0 1272.27002
2015-06-23 1273.82 1274.94 1270.55 1273.390015 0 1273.390015
2015-06-24 1271.82 1273.23 1263.35 1263.349976 0 1263.349976
2015-06-25 1265.55 1267.29 1259.04 1259.880005 0 1259.880005
2015-06-26 1261.37 1263.5 1255.15 1259.079956 0 1259.079956
2015-06-29 1250.74 1252.75 1231.77 1232.140015 0 1232.140015
2015-06-30 1238.11 1242.31 1232.12 1236.119995 0 1236.119995
2015-07-01 1242.66 1247.48 1238.87 1243.75 0 1243.75
2015-07-02 1246.36 1247.84 1239.29 1242.680054 0 1242.680054
2015-07-06 1236.24 1244.2 1231.63 1238.329956 0 1238.329956
2015-07-07 1239.62 1246.46 1222.87 1245.189941 0 1245.189941
2015-07-08 1239.47 1239.47 1223.99 1224.430054 0 1224.430054
2015-07-09 1232.66 1240.51 1227.05 1227.459961 0 1227.459961
2015-07-10 1235.3 1244.95 1235.3 1242.630005 0 1242.630005
2015-07-13 1248.63 1256.73 1248.63 1256.079956 0 1256.079956
2015-07-14 1256.24 1263.76 1254.27 1262.089966 0 1262.089966
2015-07-15 1262.8 1264.47 1257.09 1259.819946 0 1259.819946
2015-07-16 1265.52 1269.3 1265.52 1269.290039 0 1269.290039
2015-07-17 1270.98 1271.01 1266.04 1269.449951 0 1269.449951
2015-07-20 1270.64 1271.96 1267.17 1269.550049 0 1269.550049
2015-07-21 1269.34 1270.07 1261.72 1263.790039 0 1263.790039
2015-07-22 1258.96 1263.63 1258.85 1261.660034 0 1261.660034
2015-07-23 1262.45 1263.83 1252.2 1254.170044 0 1254.170044
2015-07-24 1255.16 1255.86 1239.3 1240.670044 0 1240.670044
2015-07-27 1236.3 1237.77 1230.29 1232.400024 0 1232.400024
2015-07-28 1236.41 1248.76 1232.46 1247.290039 0 1247.290039
2015-07-29 1247.79 1257.35 1247.19 1256.369995 0 1256.369995
2015-07-30 1254.16 1257.93 1248.4 1257 0 1257
2015-07-31 1260.12 1261.62 1254.36 1255.439941 0 1255.439941
2015-08-03 1256.17 1256.27 1245.21 1251.550049 0 1251.550049
2015-08-04 1251.35 1254.81 1246.26 1249.02002 0 1249.02002
2015-08-05 1253.15 1261.09 1251.29 1252.810059 0 1252.810059
2015-08-06 1253.69 1254.46 1236.7 1242.109985 0 1242.109985
2015-08-07 1240.38 1241.01 1232.47 1238.280029 0 1238.280029
2015-08-10 1243.69 1254.89 1243.69 1254.209961 0 1254.209961
2015-08-11 1248.9 1248.9 1238 1242.369995 0 1242.369995
2015-08-12 1236 1244.82 1222.95 1243.01001 0 1243.01001
2015-08-13 1242.99 1246.99 1238.51 1241.359985 0 1241.359985
2015-08-14 1240.48 1247.01 1239.28 1246.560059 0 1246.560059
2015-08-17 1243.32 1254.22 1239.53 1254.140015 0 1254.140015
2015-08-18 1252.88 1254.27 1248.53 1250.01001 0 1250.01001
2015-08-19 1245.85 1248.85 1233.77 1239.329956 0 1239.329956
2015-08-20 1232.78 1232.78 1212.02 1212.02002 0 1212.02002
2015-08-21 1203.47 1205.91 1176.23 1176.22998 0 1176.22998
2015-08-24 1132.21 1165.84 1117.65 1129.810059 0 1129.810059
2015-08-25 1143.23 1160.62 1115.82 1115.819946 0 1115.819946
2015-08-26 1127.34 1157.86 1121.7 1156.47998 0 1156.47998
2015-08-27 1164.19 1186.06 1162.24 1184.349976 0 1184.349976
2015-08-28 1181.61 1189.06 1178.66 1186.599976 0 1186.599976
2015-08-31 1184.36 1185.81 1174.39 1177.130005 0 1177.130005
2015-09-01 1171.44 1173.53 1136.96 1142.969971 0 1142.969971
2015-09-02 1142.97 1163.37 1142.97 1163.359985 0 1163.359985
2015-09-03 1166.23 1178.6 1161.31 1164.890015 0 1164.890015
2015-09-04 1155.83 1155.86 1142.47 1148.25 0 1148.25
2015-09-08 1150.31 1177.13 1150.31 1176.52002 0 1176.52002
2015-09-09 1178.24 1187.55 1158.47 1160.680054 0 1160.680054
2015-09-10 1160.53 1173.61 1158.02 1166.27002 0 1166.27002
2015-09-11 1165.95 1171.49 1158.35 1171.48999 0 1171.48999
2015-09-14 1171.59 1172.35 1164.21 1166.76001 0 1166.76001
2015-09-15 1167.23 1183.93 1167.23 1181.23999 0 1181.23999
2015-09-16 1181.26 1192.59 1181.09 1191.52002 0 1191.52002
2015-09-17 1191.39 1207.13 1187.87 1189.709961 0 1189.709961
2015-09-18 1186.7 1186.7 1168.25 1170.900024 0 1170.900024
2015-09-21 1171.59 1184.19 1169.23 1175.079956 0 1175.079956
2015-09-22 1172.85 1172.85 1152.26 1159.97998 0 1159.97998
2015-09-23 1160.08 1164.15 1153.9 1157.219971 0 1157.219971
2015-09-24 1155.66 1155.66 1139.41 1152.959961 0 1152.959961
2015-09-25 1154.35 1163.54 1144.98 1150.680054 0 1150.680054
2015-09-28 1149.96 1149.96 1118.48 1119.880005 0 1119.880005
2015-09-29 1120.24 1130.03 1113.13 1120.050049 0 1120.050049
2015-09-30 1122.6 1141.2 1122.6 1140.819946 0 1140.819946
2015-10-01 1141.05 1144.06 1128.87 1142.469971 0 1142.469971
2015-10-02 1140.88 1159.3 1125.04 1159.300049 0 1159.300049
2015-10-05 1160.08 1181.99 1160.08 1180.98999 0 1180.98999
2015-10-06 1180.69 1183.35 1171.09 1176.060059 0 1176.060059
2015-10-07 1176.73 1187.74 1174.39 1186.73999 0 1186.73999
2015-10-08 1186.51 1199.03 1182.09 1197.140015 0 1197.140015
2015-10-09 1197.31 1201.14 1194.33 1198.300049 0 1198.300049
2015-10-12 1198.31 1200.01 1195.09 1199.119995 0 1199.119995
2015-10-13 1197.86 1202.52 1189 1189.910034 0 1189.910034
2015-10-14 1189.98 1193.77 1181.83 1183.73999 0 1183.73999
2015-10-15 1184.99 1202.03 1184.99 1201.98999 0 1201.98999
2015-10-16 1202.27 1206.74 1198.96 1206.5 0 1206.5
2015-10-19 1206.15 1208.14 1200.37 1207 0 1207
2015-10-20 1206.98 1210.71 1202.72 1205.359985 0 1205.359985
2015-10-21 1206.17 1209.39 1195.69 1196.599976 0 1196.599976
2015-10-22 1197.95 1216.69 1197.95 1214.530029 0 1214.530029
2015-10-23 1220.96 1229.26 1220.25 1227.099976 0 1227.099976
2015-10-26 1227.04 1227.04 1221.87 1224.540039 0 1224.540039
2015-10-27 1223.71 1223.71 1215.52 1220 0 1220
2015-10-28 1220.12 1236.83 1219.98 1236.819946 0 1236.819946
2015-10-29 1236.62 1236.62 1231.66 1234.609985 0 1234.609985
2015-10-30 1234.61 1237.82 1229.5 1229.52002 0 1229.52002
2015-11-02 1229.63 1246.55 1229.63 1245.359985 0 1245.359985
2015-11-03 1245.06 1252.75 1241.52 1248.650024 0 1248.650024
2015-11-04 1249.09 1251.78 1241.29 1244.77002 0 1244.77002
2015-11-05 1244.82 1247.98 1236.88 1243.339966 0 1243.339966
2015-11-06 1242.89 1244.32 1233.72 1243.560059 0 1243.560059
2015-11-09 1243.25 1243.25 1224.92 1231.199951 0 1231.199951
2015-11-10 1230.61 1234.09 1225.8 1233.280029 0 1233.280029
